"","StudyID","SiteID","study_type","species","Trait","studyunit","ID","mean.elev","r.elev","mean.lat","mean.long","mean.temp","r.temp","mean.seasonality","dist.km","mean.dist.km","studysite","Coord","coor.var","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","elevation_site","breed","Year","TRAIT_CAT1","TRAIT_CAT2","TRAIT_CAT3","TRAIT_CAT4","n","estimate","p.value"
"166","Frei2014GlCB","Frei2014GlCB.3","common.garden","Ranunculus_bulbosus","Flower_initiation","Frei2014GlCB.3_Ranunculus_bulbosus_Flower_initiation","Frei2014GlCB.3_Ranunculus_bulbosus",1500,600,46.3842714285714,7.65547142857143,3.98571428571429,6.4,593.378571428571,115.071374931733,45.7829832635057,"Garden","extracted",1,"Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"outcrossing",2010,"PHENOLOGY","FLOWERING",NA,"first",14,-0.221948456721051,0.15121357432208
"167","Frei2014GlCB","Frei2014GlCB.3","common.garden","Ranunculus_bulbosus","Leaf_biomass","Frei2014GlCB.3_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.3_Ranunculus_bulbosus",1500,600,46.3842714285714,7.65547142857143,3.98571428571429,6.4,593.378571428571,115.071374931733,45.7829832635057,"Garden","extracted",1,"Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"outcrossing",2010,"SIZE","BIOMASS","ABOVEGR",NA,14,0.178972419433468,0.254845554860741
"168","Frei2014GlCB","Frei2014GlCB.3","common.garden","Ranunculus_bulbosus","Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.3_Ranunculus_bulbosus",1500,600,46.3842714285714,7.65547142857143,3.98571428571429,6.4,593.378571428571,115.071374931733,45.7829832635057,"Garden","extracted",1,"Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"outcrossing",2010,"FITNESS","FLOWER",NA,NA,14,0.212520204317067,0.171040567667228
"169","Frei2014GlCB","Frei2014GlCB.4","common.garden","Trifolium_montanum","First_mature_fruit","Frei2014GlCB.4_Trifolium_montanum_First_mature_fruit","Frei2014GlCB.4_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",25,0.11209660753581,0.311197571561721
"170","Frei2014GlCB","Frei2014GlCB.4","common.garden","Trifolium_montanum","Flower_duration","Frei2014GlCB.4_Trifolium_montanum_Flower_duration","Frei2014GlCB.4_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",24,0.0643245581192565,0.570589222810469
"171","Frei2014GlCB","Frei2014GlCB.4","common.garden","Trifolium_montanum","Flower_initiation","Frei2014GlCB.4_Trifolium_montanum_Flower_initiation","Frei2014GlCB.4_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.24642857142857,6.4,593.089285714286,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",24,-0.0806055317092448,0.518894474040657
"172","Frei2014GlCB","Frei2014GlCB.4","common.garden","Trifolium_montanum","Leaf_biomass","Frei2014GlCB.4_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.4_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,28,0.00534433507511177,0.961483407681447
"173","Frei2014GlCB","Frei2014GlCB.4","common.garden","Trifolium_montanum","Nr_inflorescences","Frei2014GlCB.4_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.4_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,26,0.188069222411339,0.0911413263794876
"174","Frei2014GlCB","Frei2014GlCB.5","common.garden","Trifolium_montanum","First_mature_fruit","Frei2014GlCB.5_Trifolium_montanum_First_mature_fruit","Frei2014GlCB.5_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",24,0.152527321458208,0.219514802449104
"175","Frei2014GlCB","Frei2014GlCB.5","common.garden","Trifolium_montanum","Flower_duration","Frei2014GlCB.5_Trifolium_montanum_Flower_duration","Frei2014GlCB.5_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",24,0.102054717308162,0.415917634890129
"176","Frei2014GlCB","Frei2014GlCB.5","common.garden","Trifolium_montanum","Flower_initiation","Frei2014GlCB.5_Trifolium_montanum_Flower_initiation","Frei2014GlCB.5_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.24642857142857,6.4,593.089285714286,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",24,-0.0293973270438219,0.826372720897435
"177","Frei2014GlCB","Frei2014GlCB.5","common.garden","Trifolium_montanum","Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.5_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,28,0.0721229947658084,0.512825016177438
"178","Frei2014GlCB","Frei2014GlCB.5","common.garden","Trifolium_montanum","Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,24,-0.168080820694432,0.175118697435406
"179","Frei2014GlCB","Frei2014GlCB.6","common.garden","Trifolium_montanum","First_mature_fruit","Frei2014GlCB.6_Trifolium_montanum_First_mature_fruit","Frei2014GlCB.6_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",21,-0.0838690585930492,0.495661247651438
"180","Frei2014GlCB","Frei2014GlCB.6","common.garden","Trifolium_montanum","Flower_duration","Frei2014GlCB.6_Trifolium_montanum_Flower_duration","Frei2014GlCB.6_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.21785714285714,6,588.907142857143,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",21,0.0373764646936843,0.762569184649496
"181","Frei2014GlCB","Frei2014GlCB.6","common.garden","Trifolium_montanum","Flower_initiation","Frei2014GlCB.6_Trifolium_montanum_Flower_initiation","Frei2014GlCB.6_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,4.24642857142857,6.4,593.089285714286,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",21,-0.126936469069354,0.330889051031337
"182","Frei2014GlCB","Frei2014GlCB.6","common.garden","Trifolium_montanum","Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,27,0.145552410484942,0.187285710323684
"183","Frei2014GlCB","Frei2014GlCB.6","common.garden","Trifolium_montanum","Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum",1500,600,46.6608678571429,8.09954285714286,3.98571428571429,6.4,593.378571428571,197.18540409562,71.4324293081929,"Garden","extracted",1,"Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,23,0.0859158736070922,0.507057070427399
"184","Frei2014GlCB","Frei2014GlCB.7","common.garden","Briza_media","First_mature_fruit","Frei2014GlCB.7_Briza_media_First_mature_fruit","Frei2014GlCB.7_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",28,0.276655899121655,0.00811455438439133
"185","Frei2014GlCB","Frei2014GlCB.7","common.garden","Briza_media","Flower_duration","Frei2014GlCB.7_Briza_media_Flower_duration","Frei2014GlCB.7_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",28,0.0873191722225364,0.431928595373398
"186","Frei2014GlCB","Frei2014GlCB.7","common.garden","Briza_media","Flower_initiation","Frei2014GlCB.7_Briza_media_Flower_initiation","Frei2014GlCB.7_Briza_media",1500,600,46.6424928571429,8.02895357142857,3.925,6,586.614285714286,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",28,0.0456669244561757,0.674211797075882
"187","Frei2014GlCB","Frei2014GlCB.7","common.garden","Briza_media","Leaf_biomass","Frei2014GlCB.7_Briza_media_Leaf_biomass","Frei2014GlCB.7_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,28,0.0400138888709075,0.706637772206862
"188","Frei2014GlCB","Frei2014GlCB.7","common.garden","Briza_media","Nr_flowering_stalks","Frei2014GlCB.7_Briza_media_Nr_flowering_stalks","Frei2014GlCB.7_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",600,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,28,0.0354757696250699,0.738689116580123
"189","Frei2014GlCB","Frei2014GlCB.8","common.garden","Briza_media","First_mature_fruit","Frei2014GlCB.8_Briza_media_First_mature_fruit","Frei2014GlCB.8_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",27,-0.0387337045162124,0.72895059549672
"190","Frei2014GlCB","Frei2014GlCB.8","common.garden","Briza_media","Flower_duration","Frei2014GlCB.8_Briza_media_Flower_duration","Frei2014GlCB.8_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",26,0.0315189192424942,0.79848901902764
"191","Frei2014GlCB","Frei2014GlCB.8","common.garden","Briza_media","Flower_initiation","Frei2014GlCB.8_Briza_media_Flower_initiation","Frei2014GlCB.8_Briza_media",1500,600,46.6424928571429,8.02895357142857,3.925,6,586.614285714286,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",26,0.208069654374645,0.0705670211293983
"192","Frei2014GlCB","Frei2014GlCB.8","common.garden","Briza_media","Leaf_biomass","Frei2014GlCB.8_Briza_media_Leaf_biomass","Frei2014GlCB.8_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,28,0.249363132834466,0.0129209889149982
"193","Frei2014GlCB","Frei2014GlCB.8","common.garden","Briza_media","Nr_flowering_stalks","Frei2014GlCB.8_Briza_media_Nr_flowering_stalks","Frei2014GlCB.8_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1200,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,27,0.094673677153263,0.370752132051374
"194","Frei2014GlCB","Frei2014GlCB.9","common.garden","Briza_media","First_mature_fruit","Frei2014GlCB.9_Briza_media_First_mature_fruit","Frei2014GlCB.9_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",19,0.0472015861696263,0.750145766391859
"195","Frei2014GlCB","Frei2014GlCB.9","common.garden","Briza_media","Flower_duration","Frei2014GlCB.9_Briza_media_Flower_duration","Frei2014GlCB.9_Briza_media",1500,600,46.6424928571429,8.02895357142857,4,6,586.65,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"duration",20,-0.0622500128579656,0.629870261055455
"196","Frei2014GlCB","Frei2014GlCB.9","common.garden","Briza_media","Flower_initiation","Frei2014GlCB.9_Briza_media_Flower_initiation","Frei2014GlCB.9_Briza_media",1500,600,46.6424928571429,8.02895357142857,3.925,6,586.614285714286,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"PHENOLOGY","FLOWERING",NA,"first",22,0.0592571143896835,0.627223612253369
"197","Frei2014GlCB","Frei2014GlCB.9","common.garden","Briza_media","Leaf_biomass","Frei2014GlCB.9_Briza_media_Leaf_biomass","Frei2014GlCB.9_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"SIZE","BIOMASS","ABOVEGR",NA,28,0.110033626687243,0.296179825584972
"198","Frei2014GlCB","Frei2014GlCB.9","common.garden","Briza_media","Nr_flowering_stalks","Frei2014GlCB.9_Briza_media_Nr_flowering_stalks","Frei2014GlCB.9_Briza_media",1500,600,46.6424928571429,8.02895357142857,4.21785714285714,6,588.907142857143,194.611837823958,69.2735675671901,"Garden","extracted",1,"Poaceae","F1",2,"perennial","grass","native","Switzerland","Switzerland","Europe",1800,"mixed_mating",2010,"FITNESS","FLOWER",NA,NA,22,0.0890622746503392,0.448935444922963
"199","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Average_flower_date","Hagg2011JEco.1_Campanulastrum_americanum_Average_flower_date","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"first",4,0.526870527586644,0.162099151715199
"200","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Bolt_initiation_date","Hagg2011JEco.1_Campanulastrum_americanum_Bolt_initiation_date","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"first",4,-0.585632048531846,0.0686486251275397
"201","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Bolting_duration","Hagg2011JEco.1_Campanulastrum_americanum_Bolting_duration","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"duration",4,0.617096079948365,0.018610262315482
"202","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","First_fruit_formation_(days)","Hagg2011JEco.1_Campanulastrum_americanum_First_fruit_formation_(days)","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"first",4,-0.34860189587586,0.445606066435293
"203","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Flowering_duration","Hagg2011JEco.1_Campanulastrum_americanum_Flowering_duration","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"duration",4,0.617681758162488,0.0176788375218358
"204","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Flowering_initiaion_date","Hagg2011JEco.1_Campanulastrum_americanum_Flowering_initiaion_date","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"PHENOLOGY","FLOWERING",NA,"first",4,0.560811919896407,0.108120954189926
"205","Hagg2011JEco","Hagg2011JEco.1","reciprocal.transplant","Campanulastrum_americanum","Fruit_production","Hagg2011JEco.1_Campanulastrum_americanum_Fruit_production","Hagg2011JEco.1_Campanulastrum_americanum",843.5,694,37.3114475,-80.5775725,10.275,2.9,767.875,10.6653976272976,5.45256203939666,"Garden","extracted",1,"Campanulaceae","F1",1,"annual","forb","native","USA","USA","NAmerica",514,"mixed_mating",2005,"FITNESS","SEED",NA,"NAN",4,0.610748057360041,0.0287057473221159
