"","StudyID","SiteID","study_type","species","Trait","Year","PopID","elev","traitmean","traitvar","lat.pop","long.pop","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","studyunit","ID","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","latitude_site","longitude_site","elevation_site","breed","r.temp","var","elev.diff","symp","direction","factor.site","factor.site2","factor.pop","st.traitmean","sample.size"
"51","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO13",1993.4,0.57638338,"0.28677867",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",-1470.4,"foreign site","down","low","low","high",-0.978378923305356,6
"52","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO23",2011.9,1.94085894,"0.97932678",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",-1488.9,"foreign site","down","low","low","high",-0.707969436761897,6
"53","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO33",2049.9,0.45306329,"0.1158986",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",-1526.9,"foreign site","down","low","low","high",-1.00281829268284,6
"54","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO11",361.3,8.75061579,"1.93980221",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",161.7,"home site",NA,"low","low","low",0.641576797173067,6
"55","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO21",599,11.27606921,"2.41173737",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",-76,"home site",NA,"low","low","low",1.14206693610353,6
"56","Halb0000subm","Halb0000subm.1","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO31",354.8,10.08247747,"4.34719913",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.1_Plantago_major_Fitness","Halb0000subm.1_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"inbreeding",7.2,"fitness",168.2,"home site",NA,"low","low","low",0.905522919473498,6
"57","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO13",1993.4,15.4465,"8.4745",46.57132,9.11219,1548,181,91,22,512,289,512,294,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",-591.4,"foreign site","down","mid","mid","high",-0.945389193209824,6
"58","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO23",2011.9,37.9315,"31.2855",46.5898,8.47941,1707,182,112,15,525,356,525,364,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",-609.9,"foreign site","down","mid","mid","high",0.059565926928753,6
"59","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO33",2049.9,7.341,"5.5613161",46.65888,8.67091,1818,195,121,15,561,385,561,396,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",-647.9,"foreign site","down","mid","mid","high",-1.30766020616438,6
"60","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO11",361.3,39.250667,"8.1935185",47.63329,7.90548,918,111,56,25,314,176,314,177,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",1040.7,"foreign site","up","mid","mid","low",0.118525394616894,6
"61","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO21",599,67.331667,"15.6094154",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",803,"foreign site","up","mid","mid","low",1.37359075946508,6
"62","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO31",354.8,52.29125,"5.976925",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.2_Plantago_major_Aboveground_biomass","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",9.4,"biomass",1047.2,"foreign site","up","mid","mid","low",0.701367318363484,6
"63","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO13",1993.4,0.57361328,"0.33302663",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",-591.4,"foreign site","down","mid","mid","high",-1.14087010731043,6
"64","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO23",2011.9,2.18795978,"1.88435981",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",-609.9,"foreign site","down","mid","mid","high",0.726766193720648,6
"65","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO33",2049.9,0.94158657,"0.6167066",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",-647.9,"foreign site","down","mid","mid","high",-0.715162073617644,6
"66","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO11",361.3,1.28234432,"0.47220351",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",1040.7,"foreign site","up","mid","mid","low",-0.320939678513697,6
"67","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO21",599,1.43689541,"0.55362842",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",803,"foreign site","up","mid","mid","low",-0.142139634007811,6
"68","Halb0000subm","Halb0000subm.2","reciprocal.transplant","Plantago_major","Fitness",2012,"Halb0000subm.PO31",354.8,2.9361486,"0.89941079",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.2_Plantago_major_Fitness","Halb0000subm.2_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"inbreeding",7.2,"fitness",1047.2,"foreign site","up","mid","mid","low",1.59234529972894,6
"69","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO13",1993.4,11.042667,"1.4524749",46.57132,9.11219,1548,181,91,22,512,289,512,294,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",174.6,"home site",NA,"high","high","high",0.708780159219821,6
"70","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO23",2011.9,9.805111,"0.7356956",46.5898,8.47941,1707,182,112,15,525,356,525,364,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",156.1,"home site",NA,"high","high","high",-0.134502831610925,6
"71","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO33",2049.9,7.600556,"1.006308",46.65888,8.67091,1818,195,121,15,561,385,561,396,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",118.1,"home site",NA,"high","high","high",-1.63670857733142,6
"72","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO11",361.3,11.719778,"1.5310017",47.63329,7.90548,918,111,56,25,314,176,314,177,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",1806.7,"foreign site","up","high","high","low",1.17017034213227,6
"73","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO21",599,10.600444,"1.5079881",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",1569,"foreign site","up","high","high","low",0.407445000201445,6
"74","Halb0000subm","Halb0000subm.3","reciprocal.transplant","Plantago_major","Aboveground_biomass",2012,"Halb0000subm.PO31",354.8,9.246444,"1.3298756",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.3_Plantago_major_Aboveground_biomass","Halb0000subm.3_Plantago_major","Plantaginaceae","F2",2,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"inbreeding",9.4,"biomass",1813.2,"foreign site","up","high","high","low",-0.515184092611187,6
"75","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO15",1447.9,20.834778,"2.1342852",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",-924.9,"foreign site","down","low","low","high",-1.07491056034796,6
"76","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO25",1835.5,17.680556,"2.9068607",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",-1312.5,"foreign site","down","low","low","high",-1.31510076380732,6
"77","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO35",1550.5,37.230111,"6.0233005",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",-1027.5,"foreign site","down","low","low","high",0.173574286011642,6
"78","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO14",694.4,37.550556,"3.2076519",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",-171.4,"home site",NA,"low","low","low",0.197975786523507,6
"79","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO24",599,49.068333,"12.5553186",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",-76,"home site",NA,"low","low","low",1.07504062248927,6
"80","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO34",354.8,47.339875,"5.4204026",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.4_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"biomass",168.2,"home site",NA,"low","low","low",0.943420629130857,6
"81","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO15",1447.9,1.27986,"0.5204034",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-924.9,"foreign site","down","low","low","high",-0.372561044283965,6
"82","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO25",1835.5,1.5679683,"0.5488088",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-1312.5,"foreign site","down","low","low","high",-0.00267083167726382,6
"83","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO35",1550.5,0.62406,"0.3263973",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-1027.5,"foreign site","down","low","low","high",-1.2145152727025,6
"84","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO14",694.4,1.3057467,"0.2955289",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-171.4,"home site",NA,"low","low","low",-0.339326191394667,6
"85","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO24",599,1.66725,NA,46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-76,"home site",NA,"low","low","low",0.124792796135454,6
"86","Halb0000subm","Halb0000subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0000subm.PO34",354.8,2.9754067,"1.4037153",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0000subm.4_Plantago_lanceolata_Fitness","Halb0000subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",168.2,"home site",NA,"low","low","low",1.80428054392294,6
"87","Halb0000subm","Halb0000subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO15",1447.9,13.870889,"3.100268",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0000subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-45.9000000000001,"home site",NA,"mid","high","high",0.0314732971046948,6
"88","Halb0000subm","Halb0000subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO25",1835.5,8.0185,"1.4665798",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0000subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-433.5,"home site",NA,"mid","high","high",-1.4951121018075,6
"89","Halb0000subm","Halb0000subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO35",1550.5,12.480333,"0.944043",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0000subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-148.5,"home site",NA,"mid","high","high",-0.331250794880602,6
"90","Halb0000subm","Halb0000subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO14",694.4,15.952778,"2.4220979",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0000subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",707.6,"foreign site","up","mid","high","low",0.574530388756651,6
"91","Halb0000subm","Halb0000subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0000subm.PO24",599,12.682889,"1.7126001",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0000subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0000subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",803,"foreign site","up","mid","high","low",-0.278414417793902,6
